,Timestamp,Primary 10-meter Scalar Wind Speed (m/s),Primary 10-meter Scalar Wind Direction (degrees),Primary 10-meter Wind Direction Standard Deviation (degrees),Primary 10-meter Vertical Wind Speed (m/s),Primary 10-meter Vertical Wind Speed Standard Deviation(m/s),Primary 2 m Temperature (C),Primary 10 m Temperature (C),Primary 10-2 m Temperature Difference (C),Primary Relative Humidity (%),Primary Total Solar Radiation,Primary Barometric Pressure (mb),junk
519,2019-01-24 15:00:00,1.679,BJ,BJ,0.304,0.061,-19.543,-19.646,-0.103,83.0,2.708,752.7,AF
520,2019-01-24 16:00:00,1.855,BJ,BJ,0.382,0.043,-19.492,-19.57,-0.078,83.1,0.983,752.9,AF
521,2019-01-24 17:00:00,1.883,BJ,BJ,0.396,0.04,-19.402,-19.429,-0.027,83.2,0.121,753.0,AF
522,2019-01-24 18:00:00,2.214,BJ,BJ,0.466,0.049,-19.197,-19.225,-0.028,83.4,0.0,752.9,AF
523,2019-01-24 19:00:00,2.749,BJ,BJ,0.569,0.054,-19.094,-19.148,-0.054,83.5,0.0,752.7,AF
524,2019-01-24 20:00:00,3.147,BJ,BJ,0.616,0.057,-19.081,-19.109,-0.028,83.6,0.0,752.6,AF
525,2019-01-24 21:00:00,3.02,BJ,BJ,0.559,0.077,-18.978,-18.969,0.009,83.6,0.0,752.5,AF
526,2019-01-24 22:00:00,3.215,BJ,BJ,0.612,0.077,-18.786,-18.713,0.073,83.8,0.0,752.3,AF
527,2019-01-24 23:00:00,3.469,BJ,BJ,0.436,0.225,-18.44,-18.432,0.008,84.0,0.0,752.4,AF
528,2019-01-25 00:00:00,3.719,BJ,BJ,0.578,0.135,-18.324,-18.304,0.02,84.2,0.0,752.0,AF
529,2019-01-25 01:00:00,3.406,BJ,BJ,0.582,0.075,-18.76,-18.713,0.047,84.0,0.0,751.8,AF
530,2019-01-25 02:00:00,3.513,BJ,BJ,0.617,0.078,-19.248,-19.237,0.011,83.7,0.0,751.6,AF
531,2019-01-25 03:00:00,3.407,BJ,BJ,0.59,0.046,-20.351,-20.247,0.104,83.0,0.0,751.1,AF
532,2019-01-25 04:00:00,3.555,BJ,BJ,0.628,0.047,-20.428,-20.183,0.245,82.7,0.0,750.5,AF
533,2019-01-25 05:00:00,4.037,BJ,BJ,0.71,0.076,-19.312,-19.109,0.203,83.3,0.0,749.8,AF
534,2019-01-25 06:00:00,4.508,BJ,BJ,0.474,0.214,-19.453,-19.493,-0.04,83.4,0.0,749.0,AF
535,2019-01-25 07:00:00,5.217,BJ,BJ,0.438,0.152,-19.633,-19.595,0.038,83.3,0.0,748.2,AF
536,2019-01-25 08:00:00,6.33,BJ,BJ,0.536,0.14,-19.363,-19.301,0.062,83.4,0.0,747.8,AF
537,2019-01-25 09:00:00,6.517,BJ,BJ,0.661,0.111,-19.376,-19.352,0.024,83.5,0.0,747.7,AF
538,2019-01-25 10:00:00,6.713,BJ,BJ,0.574,0.108,-19.325,-19.301,0.024,83.5,0.0,747.3,AF
539,2019-01-25 11:00:00,7.456,BJ,BJ,0.727,0.124,-19.222,-19.173,0.049,83.6,0.121,747.0,AF
540,2019-01-25 12:00:00,7.437,BJ,BJ,0.749,0.095,-19.004,-18.969,0.035,83.7,1.225,747.0,AF
541,2019-01-25 13:00:00,8.23,BJ,BJ,0.851,0.103,-18.863,-18.867,-0.004,83.8,4.554,746.8,AF
542,2019-01-25 14:00:00,8.5,BJ,BJ,0.854,0.13,-18.799,-18.841,-0.042,83.8,4.917,746.9,AF
543,2019-01-25 15:00:00,9.03,BJ,BJ,0.928,0.115,-18.978,-19.007,-0.029,83.8,3.328,746.8,AF
544,2019-01-25 16:00:00,8.18,BJ,BJ,0.803,0.095,-19.427,-19.429,-0.002,83.5,1.225,746.8,AF
545,2019-01-25 17:00:00,8.45,BJ,BJ,0.788,0.116,-19.761,-19.761,0.0,83.2,0.121,747.0,AF
546,2019-01-25 18:00:00,8.64,BJ,BJ,0.839,0.119,-19.941,-19.915,0.026,83.1,0.0,747.0,AF
547,2019-01-25 19:00:00,8.37,BJ,BJ,0.855,0.088,-20.018,-19.979,0.039,83.0,0.0,747.3,AF
548,2019-01-25 20:00:00,8.4,BJ,BJ,0.847,0.096,-19.941,-19.864,0.077,83.0,0.0,747.5,AF
549,2019-01-25 21:00:00,8.21,BJ,BJ,0.831,0.109,-19.8,-19.736,0.064,83.1,0.0,747.9,AF
550,2019-01-25 22:00:00,8.51,BJ,BJ,0.767,0.129,-19.556,-19.493,0.063,83.3,0.0,748.0,AF
551,2019-01-25 23:00:00,8.79,BJ,BJ,0.605,0.12,-19.389,-19.34,0.049,83.4,0.0,748.3,AF
552,2019-01-26 00:00:00,8.84,BJ,BJ,0.636,0.095,-19.107,-19.084,0.023,83.6,0.0,748.6,AF
553,2019-01-26 01:00:00,9.58,BJ,BJ,0.601,0.1,-19.184,-19.199,-0.015,83.6,0.0,748.8,AF
554,2019-01-26 02:00:00,9.45,BJ,BJ,0.508,0.094,-19.466,-19.455,0.011,83.4,0.0,749.1,AF
555,2019-01-26 03:00:00,9.08,BJ,BJ,0.526,0.088,-19.338,-19.288,0.05,83.5,0.0,749.7,AF
556,2019-01-26 04:00:00,9.1,BJ,BJ,0.503,0.09,-19.043,-18.982,0.061,83.7,0.0,750.0,AF
557,2019-01-26 05:00:00,9.82,BJ,BJ,0.536,0.091,-18.901,-18.879,0.022,83.8,0.0,750.2,AF
558,2019-01-26 06:00:00,10.08,BJ,BJ,0.408,0.098,-19.017,-19.007,0.01,83.7,0.0,750.4,AF
559,2019-01-26 07:00:00,9.34,BJ,BJ,0.377,0.095,-19.055,-19.033,0.022,83.7,0.0,751.0,AF
560,2019-01-26 08:00:00,9.81,BJ,BJ,0.403,0.089,-19.017,-18.994,0.023,83.7,0.0,751.3,AF
561,2019-01-26 09:00:00,9.7,BJ,BJ,0.435,0.095,-18.799,-18.752,0.047,83.9,0.0,751.8,AF
562,2019-01-26 10:00:00,10.03,BJ,BJ,0.437,0.09,-18.709,-18.662,0.047,84.0,0.0,752.5,AF
563,2019-01-26 11:00:00,10.38,BJ,BJ,0.462,0.09,-18.735,-18.688,0.047,84.0,0.242,752.9,AF
564,2019-01-26 12:00:00,10.1,BJ,BJ,0.429,0.093,-18.709,-18.649,0.06,84.0,2.33,753.6,AF
565,2019-01-26 13:00:00,9.61,BJ,BJ,0.363,0.103,-18.799,-18.688,0.111,84.0,7.005,754.2,AF
566,2019-01-26 14:00:00,9.84,BJ,BJ,0.338,0.132,-18.542,-18.509,0.033,84.1,12.542,754.7,AF
567,2019-01-26 15:00:00,10.53,BJ,BJ,0.283,0.167,-18.799,-18.713,0.086,84.0,14.509,755.2,AF
568,2019-01-26 16:00:00,10.51,BJ,BJ,0.112,0.143,-19.017,-18.982,0.035,83.8,3.328,755.8,AF
569,2019-01-26 17:00:00,10.55,BJ,BJ,0.091,0.128,-19.12,-19.084,0.036,83.8,0.242,756.3,AF
570,2019-01-26 18:00:00,10.27,BJ,BJ,0.073,0.116,-19.132,-19.058,0.074,83.7,0.0,756.6,AF
571,2019-01-26 19:00:00,9.71,BJ,BJ,0.058,0.109,-19.043,-18.982,0.061,83.8,0.0,757.1,AF
572,2019-01-26 20:00:00,9.35,BJ,BJ,0.041,0.094,-19.107,-19.02,0.087,83.7,0.0,757.6,AF
573,2019-01-26 21:00:00,8.55,BJ,BJ,0.084,0.105,-19.299,-19.109,0.19,83.6,0.0,757.8,AF
574,2019-01-26 22:00:00,8.63,BJ,BJ,0.075,0.107,-19.427,-19.186,0.241,83.5,0.0,757.8,AF
575,2019-01-26 23:00:00,7.92,BJ,BJ,0.02,0.059,-19.556,-19.301,0.255,83.4,0.0,758.3,AF
576,2019-01-27 00:00:00,7.838,BJ,BJ,0.111,0.118,-19.774,-19.506,0.268,83.3,0.0,758.3,AF
577,2019-01-27 01:00:00,8.61,BJ,BJ,0.152,0.146,-19.504,-19.365,0.139,83.4,0.0,758.3,AF
578,2019-01-27 02:00:00,7.595,BJ,BJ,0.098,0.099,-19.35,-19.199,0.151,83.5,0.0,758.3,AF
579,2019-01-27 03:00:00,8.84,BJ,BJ,0.117,0.126,-19.261,-19.084,0.177,83.6,0.0,758.0,AF
580,2019-01-27 04:00:00,10.25,BJ,BJ,0.203,0.163,-18.696,-18.598,0.098,84.0,0.0,757.4,AF
581,2019-01-27 05:00:00,9.16,BJ,BJ,0.214,0.11,-18.106,-18.01,0.096,84.4,0.0,757.2,AF
582,2019-01-27 06:00:00,8.98,BJ,BJ,0.12,0.125,-17.503,-17.397,0.106,84.8,0.0,756.9,AF
583,2019-01-27 07:00:00,8.63,BJ,BJ,0.342,0.135,-16.195,-16.208,-0.013,85.7,0.0,756.8,AF
584,2019-01-27 08:00:00,9.72,BJ,BJ,0.178,0.187,-14.604,-14.508,0.096,87.0,0.0,756.4,AF
585,2019-01-27 09:00:00,8.37,BJ,BJ,0.129,0.132,-13.051,-12.949,0.102,88.2,0.0,756.5,AF
586,2019-01-27 10:00:00,7.584,BJ,BJ,0.11,0.132,-11.858,-11.773,0.085,89.2,0.0,756.7,AF
587,2019-01-27 11:00:00,6.667,BJ,BJ,0.201,0.144,-11.153,-10.967,0.186,89.8,0.242,756.8,AF
588,2019-01-27 12:00:00,6.344,BJ,BJ,0.091,0.13,-10.524,-10.098,0.426,90.4,2.708,757.0,AF
589,2019-01-27 13:00:00,4.768,BJ,BJ,0.124,0.117,-11.076,-9.881,1.195,90.4,22.391,757.4,AF
590,2019-01-27 14:00:00,4.099,BJ,BJ,0.107,0.115,-11.191,-8.143,3.048,90.3,46.371,757.6,AF
591,2019-01-27 15:00:00,2.768,BJ,BJ,0.0,0.002,-8.112,-5.1,3.012,91.6,22.134,757.7,AF
592,2019-01-27 16:00:00,3.556,BJ,BJ,0.033,0.084,-9.498,-6.443,3.055,91.7,2.829,757.3,AF
593,2019-01-27 17:00:00,4.529,BJ,BJ,0.169,0.097,-8.677,-7.158,1.519,92.2,0.363,757.4,AF
594,2019-01-27 18:00:00,4.622,BJ,BJ,0.045,0.088,-6.598,-5.075,1.523,93.4,0.121,757.4,AF
595,2019-01-27 19:00:00,5.575,BJ,BJ,0.0,0.006,-4.623,-3.26,1.363,94.8,0.121,757.0,AF
596,2019-01-27 20:00:00,6.266,BJ,BJ,0.0,0.018,-4.764,-3.822,0.942,95.2,0.121,756.8,AF
597,2019-01-27 21:00:00,5.184,BJ,BJ,0.0,0.015,-5.367,-4.257,1.11,95.1,0.121,756.4,AF
598,2019-01-27 22:00:00,6.16,BJ,BJ,0.0,0.023,-5.842,-4.653,1.189,94.9,0.121,756.0,AF
599,2019-01-27 23:00:00,6.86,BJ,BJ,0.0,0.022,-4.841,-3.784,1.057,95.3,0.0,755.7,AF
600,2019-01-28 00:00:00,6.831,BJ,BJ,-0.001,0.038,-3.969,-2.723,1.246,95.8,0.0,755.6,AF
601,2019-01-28 01:00:00,6.134,BJ,BJ,0.003,0.031,-3.494,-1.343,2.151,96.2,0.121,755.7,AF
602,2019-01-28 02:00:00,5.629,BJ,BJ,0.047,0.094,-3.045,-0.524,2.521,96.5,0.242,755.9,AF
603,2019-01-28 03:00:00,6.816,BJ,BJ,0.113,0.161,-3.212,-0.78,2.432,96.6,0.363,756.1,AF
604,2019-01-28 04:00:00,6.36,BJ,BJ,0.045,0.115,-4.225,-1.585,2.64,96.2,0.242,756.1,AF
605,2019-01-28 05:00:00,5.943,BJ,BJ,0.077,0.139,-4.238,-2.25,1.988,96.0,0.121,756.2,AF
606,2019-01-28 06:00:00,6.17,BJ,BJ,0.113,0.162,-3.34,-1.815,1.525,96.3,0.0,756.4,AF
607,2019-01-28 07:00:00,5.792,BJ,BJ,0.105,0.169,-2.994,-1.803,1.191,96.5,0.0,756.5,AF
608,2019-01-28 08:00:00,4.634,BJ,BJ,0.016,0.05,-3.058,-1.803,1.255,96.6,0.0,756.6,AF
609,2019-01-28 09:00:00,9.23,BJ,BJ,AN,AN,-1.082,0.281,1.363,97.4,0.121,756.7,AF
610,2019-01-28 10:00:00,6.747,BJ,BJ,AN,AN,-2.198,-0.985,1.213,97.1,0.121,756.8,AF
611,2019-01-28 11:00:00,8.09,BJ,BJ,AN,AN,-2.583,-1.573,1.01,97.3,0.862,757.0,AF
612,2019-01-28 12:00:00,8.22,BJ,BJ,AN,AN,-2.403,-1.624,0.779,97.3,5.9,757.4,AF
613,2019-01-28 13:00:00,8.38,BJ,BJ,AN,AN,-6.778,-6.673,0.105,95.8,11.559,758.4,AF
614,2019-01-28 14:00:00,8.54,BJ,BJ,AN,AN,-8.266,-8.155,0.111,94.5,15.492,759.2,AF
615,2019-01-28 15:00:00,9.52,BJ,BJ,AN,AN,-10.422,-10.303,0.119,92.7,12.058,759.8,AF
616,2019-01-28 16:00:00,8.43,BJ,BJ,AN,AN,-11.794,-11.773,0.021,91.2,5.416,760.3,AF
617,2019-01-28 17:00:00,8.72,BJ,BJ,AN,AN,-12.872,-12.872,0.0,90.0,0.741,760.9,AF
618,2019-01-28 18:00:00,8.5,BJ,BJ,AN,AN,-14.411,-14.482,-0.071,88.8,0.0,761.6,AF
619,2019-01-28 19:00:00,8.44,BJ,BJ,AN,AN,-15.604,-15.633,-0.029,87.6,0.0,762.2,AF
620,2019-01-28 20:00:00,9.35,BJ,BJ,AN,AN,-16.041,-16.029,0.012,87.1,0.0,762.3,AF
621,2019-01-28 21:00:00,9.45,BJ,BJ,AN,AN,-16.464,-16.464,0.0,86.6,0.0,762.7,AF
622,2019-01-28 22:00:00,10.43,BJ,BJ,AN,AN,-16.913,-16.885,0.028,86.2,0.0,763.0,AF
623,2019-01-28 23:00:00,9.92,BJ,BJ,AN,AN,-17.362,-17.307,0.055,85.8,0.0,763.4,AF
624,2019-01-29 00:00:00,9.18,BJ,BJ,AN,AN,-17.824,-17.793,0.031,85.4,0.0,763.7,AF
625,2019-01-29 01:00:00,9.2,BJ,BJ,AN,AN,-19.145,-19.186,-0.041,84.6,0.0,763.9,AF
626,2019-01-29 02:00:00,8.41,BJ,BJ,AN,AN,-21.031,-20.848,0.183,83.1,0.0,764.2,AF
627,2019-01-29 03:00:00,7.66,BJ,BJ,AN,AN,-22.032,-21.768,0.264,82.3,0.0,764.5,AF
628,2019-01-29 04:00:00,8.1,BJ,BJ,AN,AN,-22.032,-21.96,0.072,82.1,0.0,764.5,AF
629,2019-01-29 05:00:00,7.5,BJ,BJ,AN,AN,-22.352,-22.343,0.009,81.8,0.0,764.4,AF
630,2019-01-29 06:00:00,8.24,BJ,BJ,AN,AN,-22.494,-22.484,0.01,81.7,0.0,764.3,AF
631,2019-01-29 07:00:00,8.95,BJ,BJ,AN,AN,-21.942,-21.947,-0.005,82.0,0.0,764.3,AF
632,2019-01-29 08:00:00,7.948,BJ,BJ,AN,AN,-21.775,-21.806,-0.031,82.1,0.0,764.2,AF
633,2019-01-29 09:00:00,8.01,BJ,BJ,AN,AN,-21.724,-21.768,-0.044,82.1,0.0,764.1,AF
634,2019-01-29 10:00:00,8.17,BJ,BJ,AN,AN,-21.826,-21.87,-0.044,82.0,0.0,764.1,AF
635,2019-01-29 11:00:00,9.03,BJ,BJ,AN,AN,-22.16,-22.216,-0.056,81.8,1.104,764.1,AF
636,2019-01-29 12:00:00,7.908,BJ,BJ,AN,AN,-22.904,-22.944,-0.04,81.3,6.279,764.3,AF
637,2019-01-29 13:00:00,7.928,BJ,BJ,AN,AN,-23.623,-23.737,-0.114,80.6,13.162,764.5,AF
638,2019-01-29 14:00:00,7.231,BJ,BJ,AN,AN,-24.084,-24.222,-0.138,80.2,19.441,764.6,AF
639,2019-01-29 15:00:00,7.152,BJ,BJ,AN,AN,-24.495,-24.619,-0.124,79.9,14.766,764.8,AF
640,2019-01-29 16:00:00,6.895,BJ,BJ,AN,AN,-24.662,-24.721,-0.059,79.8,6.642,765.1,AF
641,2019-01-29 17:00:00,6.875,BJ,BJ,AN,AN,-25.124,-25.155,-0.031,79.48,1.104,765.2,AF
642,2019-01-29 18:00:00,7.151,BJ,BJ,AN,AN,-25.444,-25.437,0.007,79.27,0.0,765.4,AF
643,2019-01-29 19:00:00,7.349,BJ,BJ,AN,AN,-25.983,-25.884,0.099,78.91,0.0,765.5,AF
644,2019-01-29 20:00:00,6.176,BJ,BJ,AN,AN,-27.176,-26.907,0.269,78.2,0.0,765.8,AF
645,2019-01-29 21:00:00,6.224,BJ,BJ,AN,AN,-28.331,-27.967,0.364,77.37,0.0,765.9,AF
646,2019-01-29 22:00:00,5.808,BJ,BJ,AN,AN,-29.011,-28.555,0.456,76.9,0.0,766.0,AF
647,2019-01-29 23:00:00,6.172,BJ,BJ,AN,AN,-29.062,-28.504,0.558,76.83,0.0,766.3,AF
648,2019-01-30 00:00:00,6.487,BJ,BJ,AN,AN,-29.306,-28.747,0.559,76.63,0.0,766.5,AF
649,2019-01-30 01:00:00,6.163,BJ,BJ,AN,AN,-29.793,-29.156,0.637,76.31,0.0,766.5,AF
650,2019-01-30 02:00:00,5.927,BJ,BJ,AN,AN,-29.832,-29.131,0.701,76.3,0.121,766.4,AF
651,2019-01-30 03:00:00,4.999,BJ,BJ,AN,AN,-29.896,-29.092,0.804,76.3,0.121,766.5,AF
652,2019-01-30 04:00:00,5.044,BJ,BJ,AN,AN,-29.973,-28.913,1.06,76.23,0.121,766.5,AF
653,2019-01-30 05:00:00,5.163,BJ,BJ,AN,AN,-30.242,-29.054,1.188,76.04,0.121,766.3,AF
654,2019-01-30 06:00:00,4.25,BJ,BJ,AN,AN,-30.255,-29.092,1.163,75.94,0.121,766.3,AF
655,2019-01-30 07:00:00,3.907,BJ,BJ,AN,AN,-30.076,-28.773,1.303,76.01,0.121,766.3,AF
656,2019-01-30 08:00:00,4.388,BJ,BJ,AN,AN,-29.28,-28.274,1.006,76.37,0.0,766.4,AF
657,2019-01-30 09:00:00,3.763,BJ,BJ,AN,AN,-27.895,-27.661,0.234,77.15,0.0,766.5,AF
658,2019-01-30 10:00:00,3.618,BJ,BJ,AN,AN,-26.855,-26.753,0.102,77.77,0.0,766.4,AF
659,2019-01-30 11:00:00,4.007,BJ,BJ,AN,AN,-26.573,-26.497,0.076,78.05,1.483,766.4,AF
660,2019-01-30 12:00:00,4.402,BJ,BJ,AN,AN,-26.047,-26.05,-0.003,78.28,13.647,766.4,AF
661,2019-01-30 13:00:00,4.062,BJ,BJ,AN,AN,-25.47,-25.309,0.161,78.64,42.438,766.3,AF
662,2019-01-30 14:00:00,3.556,BJ,BJ,AN,AN,-25.521,-25.104,0.417,78.67,54.496,766.4,AF
663,2019-01-30 15:00:00,2.932,BJ,BJ,AN,AN,-26.381,-25.91,0.471,78.38,42.68,766.1,AF
664,2019-01-30 16:00:00,1.989,BJ,BJ,AN,AN,-27.972,-27.546,0.426,77.45,16.476,766.0,AF
665,2019-01-30 17:00:00,1.275,BJ,BJ,AN,AN,-27.818,-27.763,0.055,77.29,1.347,766.1,AF
666,2019-01-30 18:00:00,2.556,BJ,BJ,AN,AN,-26.548,-26.421,0.127,77.86,0.0,766.1,AF
667,2019-01-30 19:00:00,3.116,BJ,BJ,AN,AN,-26.496,-26.152,0.344,78.28,0.0,766.2,AF
668,2019-01-30 20:00:00,4.078,BJ,BJ,AN,AN,-28.151,-27.584,0.567,77.24,0.0,766.1,AF
669,2019-01-30 21:00:00,5.345,BJ,BJ,AN,AN,-28.6,-27.916,0.684,76.86,0.121,766.3,AF
670,2019-01-30 22:00:00,4.901,BJ,BJ,AN,AN,-29.344,-28.824,0.52,76.38,0.121,766.8,AF
671,2019-01-30 23:00:00,4.797,BJ,BJ,AN,AN,-29.845,-29.016,0.829,76.05,0.121,767.2,AF
672,2019-01-31 00:00:00,5.112,BJ,BJ,AN,AN,-30.627,-29.667,0.96,75.54,0.0,767.8,AF
673,2019-01-31 01:00:00,5.781,BJ,BJ,AN,AN,-31.115,-30.243,0.872,75.17,0.0,768.3,AF
674,2019-01-31 02:00:00,5.59,BJ,BJ,AN,AN,-31.448,-30.818,0.63,74.91,0.0,769.0,AF
675,2019-01-31 03:00:00,4.662,BJ,BJ,AN,AN,-31.795,-31.163,0.632,74.72,0.121,769.5,AF
676,2019-01-31 04:00:00,4.628,BJ,BJ,AN,AN,-31.705,-30.997,0.708,74.72,0.121,770.0,AF
677,2019-01-31 05:00:00,4.804,BJ,BJ,AN,AN,-31.91,-31.227,0.683,74.57,0.0,770.3,AF
678,2019-01-31 06:00:00,4.702,BJ,BJ,AN,AN,-32.321,-31.508,0.813,74.33,0.121,770.7,AF
679,2019-01-31 07:00:00,4.397,BJ,BJ,AN,AN,-32.256,-31.406,0.85,74.33,0.0,771.2,AF
680,2019-01-31 08:00:00,4.084,BJ,BJ,AN,AN,-32.359,-31.636,0.723,74.21,0.0,771.7,AF
681,2019-01-31 09:00:00,4.38,BJ,BJ,AN,AN,-31.179,-30.971,0.208,74.69,0.0,772.0,AF
682,2019-01-31 10:00:00,3.641,BJ,BJ,AN,AN,-30.101,-29.859,0.242,75.45,0.0,771.9,AF
683,2019-01-31 11:00:00,3.358,BJ,BJ,AN,AN,-30.473,-30.064,0.409,75.37,1.967,772.0,AF
684,2019-01-31 12:00:00,3.807,BJ,BJ,AN,AN,-31.73,-30.933,0.797,74.6,12.799,772.2,AF
685,2019-01-31 13:00:00,3.89,BJ,BJ,AN,AN,-31.769,-31.099,0.67,74.44,23.496,772.3,AF
686,2019-01-31 14:00:00,3.68,BJ,BJ,AN,AN,-31.41,-30.843,0.567,74.57,26.93,772.4,AF
687,2019-01-31 15:00:00,2.688,BJ,BJ,AN,AN,-31.435,-30.626,0.809,74.62,29.275,772.4,AF
688,2019-01-31 16:00:00,1.295,BJ,BJ,AN,AN,-31.692,-30.716,0.976,74.54,12.3,772.4,AF
689,2019-01-31 17:00:00,0.467,BJ,BJ,AN,AN,-32.757,-31.661,1.096,74.03,1.846,772.1,AF
690,2019-01-31 18:00:00,0.635,BJ,BJ,AN,AN,-33.142,-31.776,1.366,73.65,0.121,772.0,AF
691,2019-01-31 19:00:00,1.031,BJ,BJ,AN,AN,-33.591,-31.188,2.403,73.47,0.0,771.9,AF
692,2019-01-31 20:00:00,1.405,BJ,BJ,AN,AN,-33.462,-30.958,2.504,73.43,0.121,771.7,AF
693,2019-01-31 21:00:00,1.271,BJ,BJ,AN,AN,-33.424,-31.342,2.082,73.46,0.121,771.6,AF
694,2019-01-31 22:00:00,1.134,BJ,BJ,AN,AN,-33.18,-31.7,1.48,73.4,0.121,771.5,AF
695,2019-01-31 23:00:00,1.368,BJ,BJ,AN,AN,-33.308,-30.971,2.337,73.55,0.121,771.3,AF
696,2019-02-01 00:00:00,1.341,BJ,BJ,AN,AN,-33.283,-32.083,1.2,73.41,0.121,771.0,AF
697,2019-02-01 01:00:00,1.492,BJ,BJ,AN,AN,-33.642,-32.428,1.214,73.27,0.0,770.7,AF
698,2019-02-01 02:00:00,1.156,BJ,BJ,AN,AN,-33.347,-32.735,0.612,73.22,0.0,770.5,AF
699,2019-02-01 03:00:00,1.03,BJ,BJ,AN,AN,-33.398,-33.029,0.369,73.23,0.0,769.9,AF
700,2019-02-01 04:00:00,0.833,BJ,BJ,AN,AN,-32.936,-32.249,0.687,73.36,0.0,769.3,AF
701,2019-02-01 05:00:00,1.106,BJ,BJ,AN,AN,-31.371,-30.549,0.822,74.16,0.0,768.7,AF
702,2019-02-01 06:00:00,1.103,BJ,BJ,AN,AN,-29.819,-28.76,1.059,75.21,0.0,768.1,AF
703,2019-02-01 07:00:00,1.104,BJ,BJ,AN,AN,-30.332,-29.591,0.741,75.25,0.0,767.8,AF
704,2019-02-01 08:00:00,1.14,BJ,BJ,AN,AN,-31.358,-30.652,0.706,74.7,0.0,767.5,AF
705,2019-02-01 09:00:00,1.259,BJ,BJ,AN,AN,-31.423,-30.69,0.733,74.5,0.0,766.7,AF
706,2019-02-01 10:00:00,1.901,BJ,BJ,AN,AN,-30.602,-29.961,0.641,74.83,0.121,766.1,AF
707,2019-02-01 11:00:00,7.261,BJ,BJ,AN,AN,-29.639,-29.194,0.445,75.49,2.587,765.1,AF
708,2019-02-01 12:00:00,6.549,BJ,BJ,AN,AN,-29.024,-28.389,0.635,75.89,14.63,764.2,AF
709,2019-02-01 13:00:00,5.589,BJ,BJ,AN,AN,-28.69,-28.121,0.569,76.24,38.988,764.1,AF
710,2019-02-01 14:00:00,4.876,BJ,BJ,AN,AN,-29.447,-28.632,0.815,75.86,49.322,763.5,AF
711,2019-02-01 15:00:00,4.85,BJ,BJ,AN,AN,-29.383,-28.658,0.725,75.81,39.366,762.7,AF
712,2019-02-01 16:00:00,4.824,BJ,BJ,AN,AN,-29.614,-28.785,0.829,75.68,15.371,762.2,AF
713,2019-02-01 17:00:00,4.127,BJ,BJ,AN,AN,-30.268,-29.31,0.958,75.35,1.967,761.8,AF
714,2019-02-01 18:00:00,3.938,BJ,BJ,AN,AN,-30.986,-29.91,1.076,74.91,0.0,761.3,AF
715,2019-02-01 19:00:00,3.935,BJ,BJ,AN,AN,-30.935,-30.128,0.807,74.85,0.0,761.0,AF
716,2019-02-01 20:00:00,4.334,BJ,BJ,AN,AN,-31.166,-30.217,0.949,74.71,0.0,760.6,AF
717,2019-02-01 21:00:00,4.088,BJ,BJ,AN,AN,-31.615,-30.575,1.04,74.5,0.0,760.3,AF
718,2019-02-01 22:00:00,2.754,BJ,BJ,AN,AN,-32.205,-31.393,0.812,74.22,0.0,760.1,AF
719,2019-02-01 23:00:00,2.123,BJ,BJ,AN,AN,-32.744,-32.122,0.622,73.89,0.0,759.8,AF
720,2019-02-02 00:00:00,3.492,BJ,BJ,AN,AN,-32.705,-31.623,1.082,73.69,0.0,759.6,AF
721,2019-02-02 01:00:00,2.93,BJ,BJ,AN,AN,-32.269,-31.406,0.863,73.91,0.0,759.5,AF
722,2019-02-02 02:00:00,3.387,BJ,BJ,AN,AN,-31.846,-31.125,0.721,74.2,0.0,759.5,AF
723,2019-02-02 03:00:00,3.166,BJ,BJ,AN,AN,-32.179,-31.304,0.875,74.09,0.0,759.4,AF
724,2019-02-02 04:00:00,3.342,BJ,BJ,AN,AN,-31.641,-30.971,0.67,74.2,0.0,759.2,AF
725,2019-02-02 05:00:00,2.715,BJ,BJ,AN,AN,-31.461,-30.601,0.86,74.48,0.0,759.0,AF
726,2019-02-02 06:00:00,2.939,BJ,BJ,AN,AN,-31.423,-30.0,1.423,74.48,0.0,758.6,AF
727,2019-02-02 07:00:00,0.758,BJ,BJ,AN,AN,-32.449,-30.473,1.976,74.28,0.121,758.3,AF
728,2019-02-02 08:00:00,2.097,BJ,BJ,AN,AN,-33.142,-31.112,2.03,73.67,0.0,757.7,AF
729,2019-02-02 09:00:00,2.796,BJ,BJ,AN,AN,-32.577,-30.064,2.513,73.69,0.121,756.9,AF
730,2019-02-02 10:00:00,2.753,BJ,BJ,AN,AN,-32.346,-29.846,2.5,73.62,0.242,756.6,AF
731,2019-02-02 11:00:00,2.521,BJ,BJ,AN,AN,-33.552,-32.249,1.303,73.03,3.192,756.2,AF
732,2019-02-02 12:00:00,1.845,BJ,BJ,AN,AN,-33.642,-32.595,1.047,72.93,28.776,755.8,AF
733,2019-02-02 13:00:00,2.733,BJ,BJ,AN,AN,-33.757,-32.134,1.623,72.85,56.705,755.2,AF
734,2019-02-02 14:00:00,1.521,BJ,BJ,AN,AN,-33.783,-31.252,2.531,72.86,51.046,755.2,AF
735,2019-02-02 15:00:00,2.064,BJ,BJ,AN,AN,-33.873,-31.853,2.02,72.78,17.595,754.4,AF
736,2019-02-02 16:00:00,1.896,BJ,BJ,AN,AN,-33.809,-32.863,0.946,72.88,6.279,753.9,AF
