,Timestamp,Primary 10-meter Scalar Wind Speed (m/s),Primary 10-meter Scalar Wind Direction (degrees),Primary 10-meter Wind Direction Standard Deviation (degrees),Primary 10-meter Vertical Wind Speed (m/s),Primary 10-meter Vertical Wind Speed Standard Deviation(m/s),Primary 2 m Temperature (C),Primary 10 m Temperature (C),Primary 10-2 m Temperature Difference (C),Primary Relative Humidity (%),Primary Total Solar Radiation,Primary Barometric Pressure (mb),junk
11,2019-02-14 11:00:00,2.327,124.2,2.5639999999999996,0.16699999999999998,0.11199999999999999,-34.895,-33.616,1.2790000000000001,73.91,58.556000000000004,767.6,AF
12,2019-02-14 12:00:00,2.544,118.7,2.7319999999999998,0.126,0.10800000000000001,-34.652,-33.064,1.588,73.59,124.87,767.2,AF
13,2019-02-14 13:00:00,2.551,84.8,7.261,0.068,0.10800000000000001,-36.443000000000005,-33.924,2.519,72.08,167.16299999999998,767.0,AF
14,2019-02-14 14:00:00,3.483,89.8,8.9,0.07200000000000001,0.099,-36.916,-33.911,3.005,72.14,180.23,766.7,AF
15,2019-02-14 15:00:00,3.355,89.2,5.695,0.035,0.121,-36.967,-35.695,1.272,71.97,162.703,766.4,AF
16,2019-02-14 16:00:00,3.1889999999999996,115.1,12.92,0.098,0.17,-36.66,-35.361,1.2990000000000002,72.51,118.91799999999999,766.0,AF
17,2019-02-14 17:00:00,1.655,120.6,25.9,0.08900000000000001,0.172,-36.878,-36.324,0.5539999999999999,72.28,50.165,765.6,AF
18,2019-02-14 18:00:00,2.479,110.0,19.62,0.187,0.16699999999999998,-38.067,-37.607,0.46,71.49,2.8680000000000003,765.2,AF
19,2019-02-14 19:00:00,3.116,114.2,6.46,0.159,0.128,-38.08,-37.132,0.948,71.71,0.0,764.9,AF
20,2019-02-14 20:00:00,2.705,93.1,7.865,0.057,0.114,-39.104,-38.3,0.804,70.91,-0.102,764.5,AF
21,2019-02-14 21:00:00,2.748,110.2,5.645,0.094,0.111,-38.592,-37.915,0.677,71.66,0.0,764.2,AF
22,2019-02-14 22:00:00,4.023,93.6,4.288,0.077,0.1,-38.605,-37.389,1.216,71.51,-0.102,763.7,AF
23,2019-02-14 23:00:00,4.194,91.0,4.593,0.015,0.132,-38.067,-37.055,1.012,71.96,-0.102,763.3,AF
24,2019-02-15 00:00:00,4.82,95.5,3.102,-0.006999999999999999,0.14300000000000002,-37.172,-36.414,0.758,72.26,-0.102,763.0,AF
25,2019-02-15 01:00:00,4.364,103.1,3.7110000000000003,0.049,0.16699999999999998,-38.067,-37.389,0.6779999999999999,71.37,-0.102,763.0,AF
26,2019-02-15 02:00:00,2.239,117.6,9.48,0.153,0.134,-38.08,-37.62,0.46,71.49,0.0,763.0,AF
27,2019-02-15 03:00:00,2.059,111.7,7.313,0.125,0.11699999999999999,-38.618,-37.864000000000004,0.754,71.08,0.0,762.7,AF
28,2019-02-15 04:00:00,2.356,122.6,6.604,0.166,0.133,-38.771,-38.069,0.7020000000000001,71.02,0.0,762.6,AF
29,2019-02-15 05:00:00,1.933,135.4,4.063,0.11900000000000001,0.09699999999999999,-38.541,-37.671,0.87,71.47,0.102,762.4,AF
30,2019-02-15 06:00:00,2.1830000000000003,128.9,6.733,0.235,0.14800000000000002,-38.413000000000004,-36.836999999999996,1.5759999999999998,71.42,0.0,762.2,AF
31,2019-02-15 07:00:00,1.972,144.1,5.182,0.174,0.142,-37.914,-36.426,1.4880000000000002,71.67,0.102,762.1,AF
32,2019-02-15 08:00:00,1.31,122.0,8.38,0.152,0.126,-38.195,-36.17,2.025,71.28,0.0,762.1,AF
33,2019-02-15 09:00:00,1.643,110.0,10.76,0.099,0.10300000000000001,-38.221,-35.451,2.77,71.26,0.102,762.0,AF
34,2019-02-15 10:00:00,1.651,117.1,6.205,0.155,0.126,-37.287,-34.385999999999996,2.9010000000000002,71.59,9.995,761.9,AF
35,2019-02-15 11:00:00,2.394,120.0,8.06,0.182,0.19699999999999998,-35.995,-34.54,1.455,72.39,70.877,761.7,AF
36,2019-02-15 12:00:00,1.8630000000000002,111.1,23.02,0.158,0.175,-35.048,-34.54,0.508,72.08,123.165,761.5,AF
37,2019-02-15 13:00:00,2.166,111.2,14.83,0.187,0.159,-34.933,-34.181,0.752,72.56,141.765,761.3,AF
38,2019-02-15 14:00:00,1.386,111.8,15.63,0.16699999999999998,0.153,-34.601,-33.488,1.113,72.63,109.985,761.0,AF
39,2019-02-15 15:00:00,1.9480000000000002,78.66,55.1,0.076,0.18600000000000003,-34.293,-33.86,0.433,72.98,70.459,760.7,AF
40,2019-02-15 16:00:00,1.719,143.0,39.58,0.159,0.13699999999999998,-32.285,-32.256,0.028999999999999998,74.72,81.086,760.7,AF
41,2019-02-15 17:00:00,0.9940000000000001,137.5,37.33,0.1,0.131,-32.093,-31.357,0.736,74.44,64.936,760.5,AF
42,2019-02-15 18:00:00,3.095,126.9,9.37,0.26899999999999996,0.174,-33.321,-32.037,1.284,74.02,5.421,759.9,AF
43,2019-02-15 19:00:00,1.489,141.0,23.17,0.098,0.139,-32.605,-30.805999999999997,1.7990000000000002,75.07,0.102,759.7,AF
44,2019-02-15 20:00:00,2.401,152.9,16.22,0.07,0.111,-32.208,-29.458000000000002,2.75,75.11,0.102,759.5,AF
45,2019-02-15 21:00:00,2.22,136.5,7.752999999999999,0.08900000000000001,0.10800000000000001,-31.773000000000003,-27.328000000000003,4.445,75.72,0.0,759.2,AF
46,2019-02-15 22:00:00,2.477,125.5,20.93,0.133,0.125,-30.353,-27.956999999999997,2.396,76.71,0.0,758.8,AF
47,2019-02-15 23:00:00,2.6510000000000002,126.7,5.175,0.16399999999999998,0.11199999999999999,-31.006,-28.329,2.677,75.66,0.0,758.5,AF
48,2019-02-16 00:00:00,2.783,112.3,4.688,0.14800000000000002,0.125,-31.951999999999998,-28.739,3.213,75.1,0.0,758.1,AF
49,2019-02-16 01:00:00,3.3930000000000002,115.7,6.141,0.17800000000000002,0.161,-33.296,-30.971999999999998,2.324,74.42,0.0,757.6,AF
50,2019-02-16 02:00:00,2.93,106.9,9.79,0.192,0.15,-33.168,-31.061999999999998,2.106,74.34,-0.102,757.0,AF
51,2019-02-16 03:00:00,3.5210000000000004,103.5,8.8,0.14300000000000002,0.187,-33.232,-31.921999999999997,1.31,74.98,0.0,756.3,AF
52,2019-02-16 04:00:00,2.423,101.8,19.36,0.156,0.18600000000000003,-31.951999999999998,-29.226999999999997,2.725,74.91,-0.102,755.9,AF
53,2019-02-16 05:00:00,3.147,82.4,12.49,0.037000000000000005,0.171,-33.961,-32.91,1.051,73.61,0.0,755.4,AF
54,2019-02-16 06:00:00,3.1460000000000004,112.0,11.83,0.10300000000000001,0.18600000000000003,-32.375,-30.625999999999998,1.749,75.41,0.0,755.0,AF
55,2019-02-16 07:00:00,3.3360000000000003,119.2,11.44,0.174,0.154,-32.361999999999995,-31.614,0.748,74.98,0.0,754.5,AF
56,2019-02-16 08:00:00,2.464,119.8,28.99,0.18600000000000003,0.17600000000000002,-29.854,-29.214000000000002,0.64,76.8,0.0,754.3,AF
57,2019-02-16 09:00:00,1.521,92.4,22.66,0.132,0.142,-27.795,-27.572,0.223,77.82,0.102,754.0,AF
58,2019-02-16 10:00:00,2.4,147.9,13.35,0.149,0.147,-26.386999999999997,-26.351999999999997,0.035,79.05,2.022,753.8,AF
59,2019-02-16 11:00:00,3.3710000000000004,215.8,19.73,0.198,0.187,-24.264,-23.478,0.7859999999999999,80.5,11.587,753.8,AF
60,2019-02-16 12:00:00,3.7569999999999997,253.5,10.76,0.335,0.198,-21.628,-21.129,0.499,82.4,32.841,754.1,AF
61,2019-02-16 13:00:00,5.483,231.6,4.599,0.386,0.16899999999999998,-17.701,-17.035999999999998,0.665,86.2,48.56100000000001,754.6,AF
62,2019-02-16 14:00:00,5.135,220.2,6.435,0.451,0.231,-13.440999999999999,-13.237,0.204,89.6,77.687,754.8,AF
63,2019-02-16 15:00:00,7.921,201.8,3.6289999999999996,0.711,0.191,-11.815999999999999,-11.582,0.23399999999999999,91.1,54.095,754.6,AF
64,2019-02-16 16:00:00,6.9879999999999995,206.2,3.739,0.6709999999999999,0.222,-10.972000000000001,-10.696,0.276,91.7,58.77,754.8,AF
65,2019-02-16 17:00:00,6.856,205.4,4.164,0.64,0.221,-11.663,-11.299000000000001,0.364,90.1,46.551,755.0,AF
66,2019-02-16 18:00:00,4.794,217.5,7.724,0.46,0.191,-14.503,-13.622,0.8809999999999999,88.0,3.185,755.3,AF
67,2019-02-16 19:00:00,5.7989999999999995,213.9,9.88,0.504,0.307,-15.462,-14.251,1.2109999999999999,88.5,0.0,755.6,AF
68,2019-02-16 20:00:00,8.39,232.0,4.887,0.698,0.24100000000000002,-12.84,-11.774000000000001,1.0659999999999998,91.3,0.0,755.7,AF
69,2019-02-16 21:00:00,7.843,236.5,4.216,0.716,0.174,-11.765,-10.773,0.992,90.8,-0.102,756.1,AF
70,2019-02-16 22:00:00,7.542000000000001,233.8,4.004,0.637,0.19899999999999998,-13.492,-12.133,1.359,88.9,-0.102,756.5,AF
71,2019-02-16 23:00:00,6.71,224.8,6.358,0.595,0.21600000000000003,-13.364,-11.672,1.692,90.5,-0.102,756.9,AF
72,2019-02-17 00:00:00,6.928,238.5,4.958,0.637,0.204,-11.407,-10.055,1.3519999999999999,91.9,-0.102,757.1,AF
73,2019-02-17 01:00:00,7.267,231.0,6.678999999999999,0.736,0.315,-10.972000000000001,-9.593,1.379,92.1,-0.102,757.3,AF
74,2019-02-17 02:00:00,9.26,220.8,4.663,0.9229999999999999,0.19699999999999998,-9.526,-8.412,1.114,92.1,-0.215,757.4,AF
75,2019-02-17 03:00:00,8.87,211.7,2.6189999999999998,0.8540000000000001,0.14400000000000002,-11.317,-10.067,1.25,89.4,-0.215,757.5,AF
76,2019-02-17 04:00:00,9.2,217.7,3.012,0.904,0.213,-11.855,-10.799000000000001,1.056,88.9,-0.102,757.7,AF
77,2019-02-17 05:00:00,10.07,217.8,2.6060000000000003,0.992,0.18100000000000002,-12.469000000000001,-11.440999999999999,1.028,87.8,-0.102,757.9,AF
78,2019-02-17 06:00:00,8.45,212.1,2.295,0.782,0.111,-13.965,-12.493,1.472,85.9,-0.102,757.9,AF
79,2019-02-17 07:00:00,6.82,207.2,4.337,0.606,0.15,-14.835,-12.159,2.676,86.0,-0.102,757.5,AF
80,2019-02-17 08:00:00,5.324,200.3,11.91,0.47200000000000003,0.171,-14.452,-11.287,3.165,86.0,-0.102,756.9,AF
81,2019-02-17 09:00:00,3.1830000000000003,186.3,11.43,0.29,0.218,-14.975999999999999,-12.672,2.3040000000000003,85.4,0.0,756.4,AF
82,2019-02-17 10:00:00,3.861,169.1,6.053999999999999,0.105,0.12,-15.283,-12.377,2.906,83.9,4.992,756.1,AF
83,2019-02-17 11:00:00,3.3510000000000004,173.2,4.907,0.15,0.126,-14.579,-11.466,3.113,85.1,35.066,755.9,AF
84,2019-02-17 12:00:00,1.4769999999999999,176.1,40.55,0.106,0.105,-15.36,-13.353,2.0069999999999997,84.7,42.192,755.5,AF
85,2019-02-17 13:00:00,1.645,162.4,22.38,0.18,0.159,-16.076,-13.866,2.21,85.0,58.24,754.7,AF
86,2019-02-17 14:00:00,2.738,123.9,12.72,0.16,0.152,-16.972,-13.789000000000001,3.1830000000000003,83.2,171.308,754.2,AF
87,2019-02-17 15:00:00,2.21,136.4,12.96,0.087,0.175,-17.24,-15.110999999999999,2.129,83.6,122.419,753.7,AF
